"Data","Ostatnio","Otwarcie","Max.","Min.","Wol.","Zmiana%"
"07.11.2012","42,00","42,40","42,53","41,69","986,34K","-0,80%"
"06.11.2012","42,34","41,90","42,34","41,52","1,07M","1,88%"
"05.11.2012","41,56","42,30","42,30","41,56","966,39K","-1,68%"
"02.11.2012","42,27","44,09","44,09","42,25","1,37M","-3,49%"
"31.10.2012","43,80","43,70","44,15","43,30","724,70K","0,57%"
"30.10.2012","43,55","43,15","43,80","43,01","816,84K","1,02%"
"29.10.2012","43,11","42,99","43,39","42,80","545,30K","0,61%"
"26.10.2012","42,85","42,10","42,99","41,87","643,09K","0,85%"
"25.10.2012","42,49","42,09","42,90","42,09","1,36M","0,95%"
"24.10.2012","42,09","41,99","42,68","41,92","1,07M","1,06%"
"23.10.2012","41,65","41,52","41,88","41,32","733,46K","-0,60%"
"22.10.2012","41,90","41,94","42,17","41,22","1,86M","-0,05%"
"19.10.2012","41,92","44,40","44,57","41,55","5,86M","-5,14%"
"18.10.2012","44,19","45,17","45,17","43,50","5,19M","-1,84%"
"17.10.2012","45,02","45,05","45,55","44,55","1,06M","-0,60%"
"16.10.2012","45,29","46,20","46,20","45,00","997,91K","-0,35%"
"15.10.2012","45,45","45,30","45,45","44,83","396,85K","1,00%"
"12.10.2012","45,00","45,25","45,40","44,82","966,53K","-1,08%"
"11.10.2012","45,49","45,18","45,70","44,98","1,00M","0,86%"
"10.10.2012","45,10","44,85","45,26","44,84","889,80K","0,45%"
"09.10.2012","44,90","45,50","45,50","44,83","876,96K","-1,32%"
"08.10.2012","45,50","45,61","45,75","45,37","816,59K","-0,66%"
"05.10.2012","45,80","45,45","45,83","45,16","1,31M","0,88%"
"04.10.2012","45,40","45,90","45,94","45,20","992,63K","-0,46%"
"03.10.2012","45,61","46,00","46,05","45,54","1,05M","-0,76%"
"02.10.2012","45,96","45,50","46,30","45,40","2,14M","1,35%"
"01.10.2012","45,35","45,42","45,70","45,32","1,76M","-0,33%"
"28.09.2012","45,50","45,50","46,00","45,05","2,07M","0,00%"
"27.09.2012","45,50","44,57","45,50","44,34","2,07M","2,59%"
"26.09.2012","44,35","43,19","44,35","43,11","1,31M","1,14%"
"25.09.2012","43,85","43,50","43,90","43,41","903,58K","1,15%"
"24.09.2012","43,35","42,90","43,59","42,80","2,32M","1,05%"
"21.09.2012","42,90","43,52","43,85","42,85","2,09M","-1,04%"
"20.09.2012","43,35","44,75","44,75","43,14","1,14M","-3,34%"
"19.09.2012","44,85","44,99","45,26","44,61","1,12M","-0,20%"
"18.09.2012","44,94","45,15","45,35","44,61","1,07M","-0,35%"
"17.09.2012","45,10","45,50","46,15","44,35","1,07M","-2,02%"
"14.09.2012","46,03","45,00","46,28","44,50","1,95M","7,20%"
"13.09.2012","42,94","42,61","43,26","42,56","1,33M","0,33%"
"12.09.2012","42,80","42,71","42,97","41,70","1,26M","0,68%"
"11.09.2012","42,51","42,50","42,96","42,27","890,95K","-1,14%"
"10.09.2012","43,00","42,98","43,56","42,53","1,06M","0,05%"
"07.09.2012","42,98","40,40","42,98","40,37","2,58M","6,39%"
"06.09.2012","40,40","40,00","40,87","39,73","1,07M","1,00%"
"05.09.2012","40,00","39,86","40,27","39,60","1,79M","-0,37%"
"04.09.2012","40,15","40,02","40,38","39,73","810,02K","0,07%"
"03.09.2012","40,12","39,40","40,17","39,15","1,31M","2,74%"
"31.08.2012","39,05","38,80","39,55","38,80","1,75M","0,85%"
"30.08.2012","38,72","39,00","39,96","38,55","3,93M","-0,72%"
"29.08.2012","39,00","38,17","39,18","37,95","2,56M","2,36%"
"28.08.2012","38,10","37,89","38,28","37,70","493,81K","1,06%"
"27.08.2012","37,70","38,00","38,37","37,52","337,15K","-0,58%"
"24.08.2012","37,92","37,38","38,47","37,30","762,13K","1,77%"
"23.08.2012","37,26","37,29","37,42","36,96","4,25M","0,92%"
"22.08.2012","36,92","37,50","37,50","36,72","779,22K","-1,52%"
"21.08.2012","37,49","37,80","37,80","37,41","1,09M","0,48%"
"20.08.2012","37,31","37,80","37,98","37,31","653,28K","-1,82%"
"17.08.2012","38,00","38,74","38,88","37,74","1,09M","-2,46%"
"16.08.2012","38,96","39,90","39,92","38,96","707,50K","-0,97%"
"14.08.2012","39,34","39,40","39,60","38,97","349,07K","1,13%"
"13.08.2012","38,90","39,40","39,68","38,90","345,92K","-2,02%"
"10.08.2012","39,70","39,65","39,80","39,25","798,79K","-0,25%"
"09.08.2012","39,80","38,50","39,80","38,40","886,57K","3,51%"
"08.08.2012","38,45","38,15","38,45","37,87","619,48K","0,52%"
"07.08.2012","38,25","38,01","38,44","37,80","665,25K","0,53%"
"06.08.2012","38,05","37,20","38,08","37,19","285,47K","2,84%"
"03.08.2012","37,00","36,89","37,60","36,79","1,16M","0,27%"
"02.08.2012","36,90","36,54","37,15","36,02","762,38K","0,79%"
"01.08.2012","36,61","36,20","36,76","36,00","699,98K","2,26%"
"31.07.2012","35,80","36,35","37,20","35,80","1,48M","-1,51%"
"30.07.2012","36,35","36,19","36,70","35,91","298,32K","0,97%"
"27.07.2012","36,00","36,30","36,64","35,81","599,77K","0,28%"
"26.07.2012","35,90","35,70","36,85","35,70","519,00K","-0,14%"
"25.07.2012","35,95","35,45","36,24","35,39","1,37M","-0,11%"
"24.07.2012","35,99","35,70","36,06","35,37","778,00K","1,67%"
"23.07.2012","35,40","36,40","36,52","34,96","1,16M","-3,88%"
"20.07.2012","36,83","37,42","37,49","36,83","414,75K","-2,05%"
"19.07.2012","37,60","37,58","37,60","36,81","710,92K","0,27%"
"18.07.2012","37,50","37,50","38,05","36,83","378,15K","0,00%"
"17.07.2012","37,50","38,19","38,19","37,50","1,64M","-1,57%"
"16.07.2012","38,10","37,40","38,11","37,12","518,51K","2,14%"
"13.07.2012","37,30","37,13","37,38","37,05","628,42K","0,54%"
"12.07.2012","37,10","37,70","37,70","37,00","841,96K","-2,11%"
"11.07.2012","37,90","38,22","38,35","37,79","1,31M","-1,56%"
"10.07.2012","38,50","38,24","38,50","38,02","984,17K","0,68%"
"09.07.2012","38,24","38,60","38,80","38,00","767,12K","-1,16%"
"06.07.2012","38,69","38,60","38,90","38,10","1,16M","0,76%"
"05.07.2012","38,40","38,30","39,39","38,10","1,73M","0,23%"
"04.07.2012","38,31","38,00","38,79","37,50","801,94K","1,35%"
"03.07.2012","37,80","37,20","38,25","37,20","727,39K","0,00%"
"02.07.2012","37,80","36,80","37,98","36,80","569,33K","1,04%"
"29.06.2012","37,41","36,70","37,80","36,70","1,12M","2,49%"
"28.06.2012","36,50","36,45","36,70","36,14","1,02M","0,55%"
"27.06.2012","36,30","36,51","36,81","36,05","2,45M","-0,68%"
"26.06.2012","36,55","36,00","36,80","35,77","1,93M","2,09%"
"25.06.2012","35,80","36,20","36,34","35,70","654,06K","-1,10%"
"22.06.2012","36,20","36,07","36,40","36,05","542,78K","-1,42%"
"21.06.2012","36,72","36,03","36,86","35,83","1,01M","-0,57%"
"20.06.2012","36,93","36,64","37,18","36,40","991,78K","0,90%"
"19.06.2012","36,60","35,90","37,08","35,75","960,27K","2,66%"
"18.06.2012","35,65","36,45","36,70","35,05","597,56K","-1,11%"
"15.06.2012","36,05","35,30","36,40","34,99","2,19M","2,44%"
"14.06.2012","35,19","34,97","35,19","34,56","649,12K","0,60%"
"13.06.2012","34,98","34,65","35,00","34,30","782,19K","1,39%"
"12.06.2012","34,50","33,55","35,10","33,47","1,32M","2,99%"
"11.06.2012","33,50","33,10","33,99","32,90","1,55M","1,98%"
"08.06.2012","32,85","32,00","32,85","31,77","1,76M","0,61%"
"06.06.2012","32,65","32,37","32,80","31,44","1,27M","1,97%"
"05.06.2012","32,02","33,30","33,30","32,02","686,46K","-3,09%"
"04.06.2012","33,04","32,53","33,38","32,20","530,43K","1,66%"
"01.06.2012","32,50","33,50","33,50","32,36","1,70M","-2,26%"
"31.05.2012","33,25","33,90","34,30","33,19","1,78M","-2,92%"
"30.05.2012","34,25","34,61","34,80","33,30","745,75K","-1,95%"
"29.05.2012","34,93","34,25","34,99","34,12","403,05K","2,28%"
"28.05.2012","34,15","34,50","34,69","34,00","657,06K","-0,18%"
"25.05.2012","34,21","34,00","34,59","33,60","744,54K","1,06%"
"24.05.2012","33,85","33,99","34,17","32,96","726,61K","0,59%"
"23.05.2012","33,65","34,15","34,37","33,55","2,67M","-2,49%"
"22.05.2012","34,51","34,19","34,90","34,00","1,07M","0,94%"
"21.05.2012","34,19","33,95","34,25","33,80","864,70K","1,45%"
"18.05.2012","33,70","32,90","34,03","32,41","1,37M","1,94%"
"17.05.2012","33,06","33,70","33,98","33,01","1,28M","-1,69%"
"16.05.2012","33,63","33,40","33,78","32,59","1,80M","-0,53%"
"15.05.2012","33,81","34,41","34,77","33,61","765,03K","-1,74%"
"14.05.2012","34,41","34,68","34,68","34,00","1,58M","-1,15%"
"11.05.2012","34,81","34,46","34,81","34,26","728,57K","0,03%"
"10.05.2012","34,80","34,65","34,99","34,11","1,15M","1,13%"
"09.05.2012","34,41","35,25","35,48","33,72","1,52M","-1,83%"
"08.05.2012","35,05","36,30","36,30","35,01","1,34M","-3,12%"
"07.05.2012","36,18","35,35","36,20","35,15","1,13M","2,09%"
"04.05.2012","35,44","36,00","36,12","35,00","1,72M","-1,56%"
"02.05.2012","36,00","36,99","36,99","36,00","535,61K","-2,15%"
"30.04.2012","36,79","36,63","36,90","36,47","500,43K","0,25%"
"27.04.2012","36,70","36,48","36,86","36,33","1,38M","0,08%"
"26.04.2012","36,67","36,80","37,17","36,10","1,63M","0,47%"
"25.04.2012","36,50","36,40","37,51","36,29","1,80M","0,00%"
"24.04.2012","36,50","36,50","36,95","36,31","1,01M","0,39%"
"23.04.2012","36,36","37,15","37,29","36,31","922,24K","-2,13%"
"20.04.2012","37,15","37,50","37,54","36,93","1,26M","-0,54%"
"19.04.2012","37,35","38,00","38,50","37,25","1,23M","-1,19%"
"18.04.2012","37,80","37,99","38,75","37,80","1,38M","0,53%"
"17.04.2012","37,60","36,61","38,20","36,60","1,34M","2,42%"
"16.04.2012","36,71","36,70","37,16","36,51","945,96K","0,41%"
"13.04.2012","36,56","37,15","37,28","36,56","780,29K","-1,72%"
"12.04.2012","37,20","36,78","37,23","36,36","807,65K","2,31%"
"11.04.2012","36,36","36,14","36,97","36,14","862,77K","1,00%"
"10.04.2012","36,00","37,90","37,90","36,00","1,08M","-3,33%"
"05.04.2012","37,24","37,60","37,60","36,62","332,94K","-0,19%"
"04.04.2012","37,31","37,56","37,88","37,15","707,61K","-1,43%"
"03.04.2012","37,85","37,50","38,32","37,40","1,73M","1,34%"
"02.04.2012","37,35","37,70","37,85","37,00","910,21K","0,00%"
"30.03.2012","37,35","38,00","38,13","36,93","2,34M","-0,95%"
"29.03.2012","37,71","37,48","38,16","36,91","2,77M","-2,08%"
"28.03.2012","38,51","38,87","39,47","38,34","1,00M","-1,51%"
"27.03.2012","39,10","39,00","39,45","38,46","1,54M","1,69%"
"26.03.2012","38,45","38,23","39,07","38,23","342,34K","-1,06%"
"23.03.2012","38,86","38,00","39,25","38,00","1,21M","2,51%"
"22.03.2012","37,91","37,81","38,74","37,64","2,05M","-0,24%"
"21.03.2012","38,00","37,00","38,10","37,00","1,86M","2,43%"
"20.03.2012","37,10","37,60","37,77","36,85","1,38M","-1,85%"
"19.03.2012","37,80","37,40","37,84","36,83","628,31K","1,31%"
"16.03.2012","37,31","37,20","37,48","37,05","1,62M","0,76%"
"15.03.2012","37,03","37,28","37,70","36,85","920,04K","-1,25%"
"14.03.2012","37,50","36,80","37,75","36,75","1,43M","2,60%"
"13.03.2012","36,55","36,16","36,56","36,11","1,15M","1,39%"
"12.03.2012","36,05","35,99","36,15","35,87","764,52K","0,03%"
"09.03.2012","36,04","36,29","36,39","36,04","1,11M","-0,58%"
"08.03.2012","36,25","35,48","36,37","35,36","1,18M","2,40%"
"07.03.2012","35,40","34,80","35,49","34,50","886,84K","1,00%"
"06.03.2012","35,05","35,22","35,78","34,78","839,14K","-0,99%"
"05.03.2012","35,40","35,26","35,45","35,00","1,09M","1,14%"
"02.03.2012","35,00","35,40","36,04","35,00","1,08M","-0,93%"
"01.03.2012","35,33","35,02","35,33","35,02","995,08K","-0,53%"
"29.02.2012","35,52","36,19","36,20","35,20","1,13M","-0,92%"
"28.02.2012","35,85","35,55","36,00","35,55","493,08K","0,99%"
"27.02.2012","35,50","35,70","35,89","35,11","424,41K","-0,50%"
"24.02.2012","35,68","35,68","35,84","35,34","505,14K","1,28%"
"23.02.2012","35,23","35,90","36,23","35,23","975,91K","-1,59%"
"22.02.2012","35,80","36,70","36,90","35,04","1,89M","-2,11%"
"21.02.2012","36,57","37,10","37,38","36,50","378,82K","-1,16%"
"20.02.2012","37,00","37,00","37,39","37,00","305,52K","0,54%"
"17.02.2012","36,80","36,70","36,87","36,32","943,01K","2,22%"
"16.02.2012","36,00","36,00","36,74","35,76","973,87K","-0,44%"
"15.02.2012","36,16","36,38","36,59","35,90","641,17K","0,44%"
"14.02.2012","36,00","37,00","37,00","36,00","1,08M","-2,70%"
"13.02.2012","37,00","37,70","37,70","36,26","563,09K","-0,27%"
"10.02.2012","37,10","37,52","37,77","36,33","1,34M","-1,59%"
"09.02.2012","37,70","38,86","39,10","37,18","1,66M","-2,81%"
"08.02.2012","38,79","38,00","39,09","38,00","1,22M","-0,39%"
"07.02.2012","38,94","39,50","39,54","38,35","1,19M","-0,92%"
"06.02.2012","39,30","39,20","39,38","38,73","719,07K","0,26%"
"03.02.2012","39,20","38,89","39,60","38,53","964,01K","0,82%"
"02.02.2012","38,88","37,85","38,88","37,70","1,09M","2,99%"
"01.02.2012","37,75","37,18","37,75","36,95","1,17M","2,81%"
"31.01.2012","36,72","37,12","38,00","36,72","1,41M","-0,76%"
"30.01.2012","37,00","36,54","37,00","36,25","874,92K","1,23%"
"27.01.2012","36,55","36,90","36,94","36,40","1,30M","-1,22%"
"26.01.2012","37,00","36,97","37,27","36,40","3,00M","0,00%"
"25.01.2012","37,00","37,80","37,82","36,82","761,97K","-0,94%"
"24.01.2012","37,35","37,69","37,90","37,25","1,03M","-0,93%"
"23.01.2012","37,70","37,07","37,70","36,78","1,07M","1,48%"
"20.01.2012","37,15","37,00","37,34","36,61","959,01K","0,54%"
"19.01.2012","36,95","37,30","37,40","36,66","2,12M","-0,22%"
"18.01.2012","37,03","36,00","37,10","35,70","1,80M","3,44%"
"17.01.2012","35,80","35,26","36,14","35,19","1,83M","3,47%"
"16.01.2012","34,60","33,90","34,76","33,82","657,00K","1,91%"
"13.01.2012","33,95","34,99","35,30","33,60","574,75K","-1,88%"
"12.01.2012","34,60","34,13","34,80","34,00","1,46M","1,79%"
"11.01.2012","33,99","34,80","34,83","33,61","911,32K","-1,76%"
"10.01.2012","34,60","33,80","34,89","33,65","1,22M","3,10%"
"09.01.2012","33,56","34,69","34,69","33,08","1,03M","-1,96%"
"05.01.2012","34,23","34,99","35,25","33,81","1,22M","-2,92%"
"04.01.2012","35,26","35,20","35,46","34,55","1,04M","0,17%"
"03.01.2012","35,20","35,71","35,75","34,73","1,51M","-0,85%"
"02.01.2012","35,50","33,89","35,50","33,70","332,57K","4,72%"
"30.12.2011","33,90","33,69","33,90","33,41","409,86K","0,41%"
"29.12.2011","33,76","34,00","34,17","33,10","406,68K","-0,27%"
"28.12.2011","33,85","33,99","34,00","33,70","476,64K","0,15%"
"27.12.2011","33,80","33,99","33,99","33,58","181,32K","0,15%"
"23.12.2011","33,75","33,50","33,95","33,24","253,03K","1,05%"
"22.12.2011","33,40","33,45","33,70","33,15","595,86K","-1,39%"
"21.12.2011","33,87","34,50","34,76","33,00","1,04M","-1,20%"
"20.12.2011","34,28","33,55","34,69","33,10","660,35K","1,66%"
"19.12.2011","33,72","34,80","35,20","33,11","1,30M","-2,60%"
"16.12.2011","34,62","35,99","36,33","34,62","3,06M","-2,83%"
"15.12.2011","35,63","36,00","36,89","35,63","1,12M","-1,06%"
"14.12.2011","36,01","37,25","37,25","35,73","880,82K","-3,22%"
"13.12.2011","37,21","37,40","38,04","36,50","1,03M","0,40%"
"12.12.2011","37,06","37,90","38,60","37,06","604,99K","-3,74%"
"09.12.2011","38,50","37,37","39,00","37,26","1,64M","1,34%"
"08.12.2011","37,99","39,20","39,60","37,81","748,36K","-2,56%"
"07.12.2011","38,99","39,51","40,09","38,21","1,01M","-1,32%"
"06.12.2011","39,51","40,68","41,10","39,36","606,84K","-3,87%"
"05.12.2011","41,10","39,96","41,29","39,22","1,21M","5,12%"
"02.12.2011","39,10","40,35","40,60","38,81","619,93K","-1,64%"
"01.12.2011","39,75","40,20","40,88","39,72","776,27K","-1,09%"
"30.11.2011","40,19","38,57","40,39","37,54","1,47M","5,76%"
"29.11.2011","38,00","38,26","39,31","37,90","711,56K","-1,30%"
"28.11.2011","38,50","37,70","38,60","37,70","724,56K","3,97%"
"25.11.2011","37,03","36,58","37,72","36,11","959,94K","0,35%"
"24.11.2011","36,90","37,01","37,25","35,03","1,18M","0,68%"
"23.11.2011","36,65","37,00","37,50","36,55","858,64K","-1,74%"
"22.11.2011","37,30","37,67","37,67","36,75","1,26M","0,54%"
"21.11.2011","37,10","38,00","38,51","37,05","1,20M","-2,42%"
"18.11.2011","38,02","38,00","38,92","37,55","1,19M","-0,08%"
"17.11.2011","38,05","39,04","39,12","38,01","1,16M","-3,06%"
"16.11.2011","39,25","38,50","39,25","38,10","1,16M","2,00%"
"15.11.2011","38,48","39,70","40,18","38,46","1,22M","-3,80%"
"14.11.2011","40,00","40,45","40,80","39,50","773,66K","0,73%"
"10.11.2011","39,71","39,65","40,44","38,66","1,18M","-0,60%"
"09.11.2011","39,95","41,00","41,16","39,70","1,28M","-2,44%"
"08.11.2011","40,95","40,55","41,45","40,55","588,32K","0,49%"
"07.11.2011","40,75","39,61","40,85","39,50","1,37M","1,98%"
"04.11.2011","39,96","41,68","41,68","39,50","1,95M","-3,45%"
"03.11.2011","41,39","39,85","41,64","39,25","1,66M","3,53%"
"02.11.2011","39,98","39,10","39,98","37,55","1,46M","1,34%"
"31.10.2011","39,45","40,00","40,08","39,10","1,03M","-1,99%"
"28.10.2011","40,25","40,50","40,68","39,60","776,13K","-0,62%"
"27.10.2011","40,50","39,60","40,72","39,21","1,14M","5,19%"
"26.10.2011","38,50","39,35","39,63","38,22","1,45M","-2,28%"
"25.10.2011","39,40","39,00","39,70","38,61","997,73K","0,38%"
"24.10.2011","39,25","38,76","39,30","38,52","1,02M","1,82%"
"21.10.2011","38,55","37,10","38,69","36,31","1,37M","2,80%"
"20.10.2011","37,50","37,80","38,10","37,42","1,92M","-2,34%"
"19.10.2011","38,40","38,44","38,60","37,95","1,19M","-0,10%"
"18.10.2011","38,44","37,55","38,44","37,35","1,08M","-1,44%"
"17.10.2011","39,00","38,55","39,15","37,40","1,14M","1,19%"
"14.10.2011","38,54","38,60","38,96","37,73","535,11K","1,42%"
"13.10.2011","38,00","38,80","39,25","37,60","1,36M","-1,78%"
"12.10.2011","38,69","36,99","38,96","36,66","1,13M","4,71%"
"11.10.2011","36,95","36,99","37,29","36,25","972,59K","0,43%"
"10.10.2011","36,79","35,58","36,85","34,91","1,35M","5,72%"
"07.10.2011","34,80","35,65","35,89","34,41","871,80K","-1,67%"
"06.10.2011","35,39","35,90","36,61","34,13","1,35M","-0,45%"
"05.10.2011","35,55","34,79","35,55","34,50","1,20M","4,62%"
"04.10.2011","33,98","34,80","34,80","32,50","1,65M","-2,91%"
"03.10.2011","35,00","35,90","35,90","34,06","1,39M","-4,08%"
"30.09.2011","36,49","37,10","37,20","35,33","1,27M","1,08%"
"29.09.2011","36,10","35,55","38,00","35,42","2,51M","0,70%"
"28.09.2011","35,85","34,98","36,10","34,82","1,87M","1,79%"
"27.09.2011","35,22","34,68","35,75","34,21","2,15M","6,73%"
"26.09.2011","33,00","31,33","34,98","30,93","1,79M","2,17%"
"23.09.2011","32,30","33,69","34,06","30,33","3,04M","-3,61%"
"22.09.2011","33,51","35,24","35,90","33,51","1,99M","-9,19%"
"21.09.2011","36,90","36,65","37,30","36,64","1,47M","0,00%"
"20.09.2011","36,90","36,00","37,36","35,91","825,80K","0,82%"
"19.09.2011","36,60","36,51","36,84","35,71","1,07M","-2,14%"
"16.09.2011","37,40","37,70","38,01","37,02","1,77M","-0,37%"
"15.09.2011","37,54","35,77","37,88","35,70","1,27M","5,15%"
"14.09.2011","35,70","35,70","36,40","35,10","1,22M","-0,56%"
"13.09.2011","35,90","36,00","36,50","35,09","1,42M","1,13%"
"12.09.2011","35,50","36,00","36,00","34,51","1,00M","-2,47%"
"09.09.2011","36,40","37,15","37,41","35,45","2,01M","-4,11%"
"08.09.2011","37,96","37,89","38,20","36,40","946,96K","0,48%"
"07.09.2011","37,78","36,90","37,78","36,50","1,08M","4,42%"
"06.09.2011","36,18","36,35","36,96","35,22","1,20M","1,34%"
"05.09.2011","35,70","37,40","37,40","35,62","685,63K","-6,10%"
"02.09.2011","38,02","38,80","39,00","37,52","1,44M","-3,26%"
"01.09.2011","39,30","39,30","39,50","38,52","1,47M","-0,73%"
"31.08.2011","39,59","38,40","39,59","38,10","2,64M","4,16%"
"30.08.2011","38,01","38,03","38,20","37,70","1,29M","0,93%"
"29.08.2011","37,66","37,25","38,00","36,81","596,03K","1,37%"
"26.08.2011","37,15","36,49","37,15","35,50","554,64K","2,40%"
"25.08.2011","36,28","37,50","37,50","35,30","1,23M","-1,95%"
"24.08.2011","37,00","37,36","37,93","36,11","938,01K","0,03%"
"23.08.2011","36,99","36,90","37,84","35,60","1,22M","0,24%"
"22.08.2011","36,90","34,96","37,70","34,90","1,46M","6,00%"
"19.08.2011","34,81","34,95","36,66","33,13","2,13M","0,03%"
"18.08.2011","34,80","38,99","38,99","34,80","2,77M","-10,77%"
"17.08.2011","39,00","37,90","39,52","37,52","1,82M","2,66%"
"16.08.2011","37,99","37,50","37,99","36,60","1,43M","2,68%"
"12.08.2011","37,00","35,89","37,60","35,30","2,62M","3,58%"
"11.08.2011","35,72","34,20","35,92","32,81","3,73M","5,03%"
"10.08.2011","34,01","37,99","38,20","31,31","3,78M","-8,11%"
"09.08.2011","37,01","39,60","39,90","36,21","3,44M","-4,51%"
"08.08.2011","38,76","40,03","41,26","37,33","2,62M","-5,26%"
"05.08.2011","40,91","38,40","41,95","38,30","3,26M","0,15%"
"04.08.2011","40,85","43,40","43,67","39,37","2,36M","-5,77%"
"03.08.2011","43,35","44,45","44,79","42,70","1,72M","-4,20%"
"02.08.2011","45,25","45,82","46,27","45,02","916,15K","-2,27%"
"01.08.2011","46,30","47,40","47,50","46,03","1,00M","-1,03%"
"29.07.2011","46,78","46,21","46,78","45,75","1,24M","-0,11%"
"28.07.2011","46,83","45,20","46,83","45,20","974,30K","1,80%"
"27.07.2011","46,00","46,80","47,00","45,66","993,08K","-2,13%"
"26.07.2011","47,00","47,07","47,50","46,80","414,80K","0,02%"
"25.07.2011","46,99","47,35","47,50","46,83","1,56M","-0,63%"
"22.07.2011","47,29","46,15","47,29","46,00","4,52M","3,48%"
"21.07.2011","45,70","45,33","46,63","44,60","10,65M","1,56%"
"20.07.2011","45,00","46,50","46,59","44,75","2,88M","-1,96%"
"19.07.2011","45,90","46,91","47,00","45,71","2,54M","-1,27%"
"18.07.2011","46,49","48,12","48,50","46,42","1,33M","-4,73%"
"15.07.2011","48,80","49,01","49,43","48,63","927,54K","-1,01%"
"14.07.2011","49,30","49,98","50,05","49,23","946,12K","-1,40%"
"13.07.2011","50,00","51,15","51,20","49,82","852,65K","-1,77%"
"12.07.2011","50,90","51,20","51,20","50,25","1,20M","-1,17%"
"11.07.2011","51,50","52,10","52,70","51,50","685,16K","-2,46%"
"08.07.2011","52,80","52,85","53,10","51,70","753,20K","-0,47%"
"07.07.2011","53,05","51,90","53,05","51,75","1,10M","2,61%"
"06.07.2011","51,70","52,30","52,30","51,35","823,09K","-0,58%"
"05.07.2011","52,00","52,25","52,80","52,00","449,45K","0,00%"
"04.07.2011","52,00","52,60","52,95","52,00","358,97K","-0,67%"
"01.07.2011","52,35","52,00","52,75","52,00","1,17M","1,16%"
"30.06.2011","51,75","52,00","52,00","51,05","863,13K","0,29%"
"29.06.2011","51,60","51,45","52,25","51,35","729,51K","1,38%"
"28.06.2011","50,90","50,75","51,15","50,60","671,07K","-0,20%"
"27.06.2011","51,00","51,20","51,40","50,60","309,57K","-1,16%"
"24.06.2011","51,60","51,40","51,65","50,85","637,00K","0,88%"
"22.06.2011","51,15","52,45","52,70","51,15","1,40M","-2,57%"
"21.06.2011","52,50","52,35","53,15","52,10","1,10M","0,96%"
"20.06.2011","52,00","52,20","52,70","52,00","450,20K","-1,52%"
"17.06.2011","52,80","52,20","52,80","51,55","2,03M","1,64%"
"16.06.2011","51,95","51,80","52,30","51,45","673,53K","-0,67%"
"15.06.2011","52,30","52,55","52,80","52,15","538,91K","-0,85%"
"14.06.2011","52,75","52,80","53,10","52,45","386,97K","0,48%"
"13.06.2011","52,50","52,25","52,85","52,15","268,97K","0,77%"
"10.06.2011","52,10","52,65","53,00","51,90","351,37K","-1,04%"
"09.06.2011","52,65","52,85","53,15","51,80","919,29K","0,10%"
"08.06.2011","52,60","53,00","53,10","52,60","591,15K","-1,22%"
"07.06.2011","53,25","52,30","53,25","52,10","561,27K","2,21%"
"06.06.2011","52,10","52,45","52,60","51,90","544,62K","-0,29%"
"03.06.2011","52,25","53,05","53,20","51,90","2,49M","-1,42%"
"02.06.2011","53,00","53,00","53,65","52,85","1,66M","-1,12%"
"01.06.2011","53,60","54,20","54,35","53,50","493,39K","-0,74%"
"31.05.2011","54,00","53,05","54,45","53,00","1,83M","2,27%"
"30.05.2011","52,80","53,00","53,00","52,65","186,03K","0,19%"
"27.05.2011","52,70","52,35","52,95","52,35","945,55K","0,67%"
"26.05.2011","52,35","51,40","52,90","51,40","1,25M","1,95%"
"25.05.2011","51,35","51,00","51,40","50,55","451,62K","0,10%"
"24.05.2011","51,30","51,60","51,60","51,10","699,08K","0,39%"
"23.05.2011","51,10","50,80","51,25","50,25","717,09K","-0,68%"
"20.05.2011","51,45","51,50","52,30","51,45","345,17K","0,98%"
"19.05.2011","50,95","51,90","52,90","50,95","960,42K","-1,83%"
"18.05.2011","51,90","51,10","52,35","51,10","1,37M","2,67%"
"17.05.2011","50,55","51,00","51,35","50,55","746,48K","-0,88%"
"16.05.2011","51,00","51,15","51,70","50,40","1,13M","-0,97%"
"13.05.2011","51,50","52,40","52,85","51,45","879,44K","-0,77%"
"12.05.2011","51,90","52,50","52,50","50,85","1,26M","-1,89%"
"11.05.2011","52,90","53,90","53,90","52,55","794,22K","-1,12%"
"10.05.2011","53,50","52,70","53,65","52,60","709,56K","1,52%"
"09.05.2011","52,70","53,00","53,35","52,45","1,30M","-0,47%"
"06.05.2011","52,95","52,50","53,10","51,95","2,79M","0,67%"
"05.05.2011","52,60","53,45","53,75","51,90","1,82M","-2,14%"
"04.05.2011","53,75","54,50","54,70","53,20","2,06M","-2,27%"
"02.05.2011","55,00","55,60","55,60","54,10","514,71K","-0,54%"
"29.04.2011","55,30","55,30","55,35","54,70","763,03K","0,00%"
"28.04.2011","55,30","56,90","56,90","54,70","834,76K","-2,04%"
"27.04.2011","56,45","57,25","57,30","55,95","1,46M","-1,83%"
"26.04.2011","57,50","57,00","57,50","56,00","479,20K","1,23%"
"21.04.2011","56,80","57,70","57,70","56,30","803,70K","-0,44%"
"20.04.2011","57,05","57,00","58,10","56,90","1,41M","1,15%"
"19.04.2011","56,40","56,15","56,45","55,25","732,41K","0,36%"
"18.04.2011","56,20","57,20","57,30","55,90","746,43K","-1,75%"
"15.04.2011","57,20","57,00","57,40","56,40","409,07K","0,35%"
